icd4	R53.8	prs
icd4	R53.8	text
icd4	I50.2	labs
icd4	I50.2	somatic
icd4	I50.2	prs
icd4	I50.2	text
icd4	I50.3	labs
icd4	I50.3	somatic
icd4	I50.3	prs
icd4	I50.3	text
icd4	I50.4	labs
icd4	I50.4	somatic
icd4	I50.4	prs
icd4	I50.4	text
icd4	I21.4	labs
icd4	I21.4	somatic
icd4	I21.4	prs
icd4	I21.4	text
icd4	I26.9	labs
icd4	I26.9	somatic
icd4	I26.9	prs
icd4	I26.9	text
icd4	I63.4	labs
icd4	I63.4	somatic
icd4	I63.4	prs
icd4	I63.4	text
icd4	I63.5	labs
icd4	I63.5	somatic
icd4	I63.5	prs
icd4	I63.5	text
icd4	J18.1	labs
icd4	J18.1	somatic
icd4	J18.1	prs
icd4	J18.1	text
icd4	J18.9	labs
icd4	J18.9	somatic
icd4	J18.9	prs
icd4	J18.9	text
icd4	J96.0	labs
icd4	J96.0	somatic
icd4	J96.0	prs
icd4	J96.0	text
icd4	J96.1	labs
icd4	J96.1	somatic
icd4	J96.1	prs
icd4	J96.1	text
icd4	J96.2	labs
icd4	J96.2	somatic
icd4	J96.2	prs
icd4	J96.2	text
icd4	J95.8	labs
icd4	J95.8	somatic
icd4	J95.8	prs
icd4	J95.8	text
icd4	N17.0	labs
icd4	N17.0	somatic
icd4	N17.0	prs
icd4	N17.0	text
icd4	N17.9	labs
icd4	N17.9	somatic
icd4	N17.9	prs
icd4	N17.9	text
icd4	N18.3	labs
icd4	N18.3	somatic
icd4	N18.3	prs
icd4	N18.3	text
icd4	N18.4	labs
icd4	N18.4	somatic
icd4	N18.4	prs
icd4	N18.4	text
icd4	N18.6	labs
icd4	N18.6	somatic
icd4	N18.6	prs
icd4	N18.6	text
icd4	K72.9	labs
icd4	K72.9	somatic
icd4	K72.9	prs
icd4	K72.9	text
icd4	K76.6	labs
icd4	K76.6	somatic
icd4	K76.6	prs
icd4	K76.6	text
icd4	D61.8	labs
icd4	D61.8	somatic
icd4	D61.8	prs
icd4	D61.8	text
icd4	D69.3	labs
icd4	D69.3	somatic
icd4	D69.3	prs
icd4	D69.3	text
icd4	D69.5	labs
icd4	D69.5	somatic
icd4	D69.5	prs
icd4	D69.5	text
icd4	D69.6	labs
icd4	D69.6	somatic
icd4	D69.6	prs
icd4	D69.6	text
icd4	D70.1	labs
icd4	D70.1	somatic
icd4	D70.1	prs
icd4	D70.1	text
icd4	D70.2	labs
icd4	D70.2	somatic
icd4	D70.2	prs
icd4	D70.2	text
icd4	A41.5	labs
icd4	A41.5	somatic
icd4	A41.5	prs
icd4	A41.5	text
icd4	A41.9	labs
icd4	A41.9	somatic
icd4	A41.9	prs
icd4	A41.9	text
icd4	R65.2	labs
icd4	R65.2	somatic
icd4	R65.2	prs
icd4	R65.2	text
icd4	G93.4	labs
icd4	G93.4	somatic
icd4	G93.4	prs
icd4	G93.4	text
icd4	G93.6	labs
icd4	G93.6	somatic
icd4	G93.6	prs
icd4	G93.6	text
icd4	E86.0	labs
icd4	E86.0	somatic
icd4	E86.0	prs
icd4	E86.0	text
icd4	E87.1	labs
icd4	E87.1	somatic
icd4	E87.1	prs
icd4	E87.1	text
icd4	E87.2	labs
icd4	E87.2	somatic
icd4	E87.2	prs
icd4	E87.2	text
icd4	E87.5	labs
icd4	E87.5	somatic
icd4	E87.5	prs
icd4	E87.5	text
icd4	E87.6	labs
icd4	E87.6	somatic
icd4	E87.6	prs
icd4	E87.6	text
icd4	K56.6	labs
icd4	K56.6	somatic
icd4	K56.6	prs
icd4	K56.6	text
icd4	K92.0	labs
icd4	K92.0	somatic
icd4	K92.0	prs
icd4	K92.0	text
icd4	K92.1	labs
icd4	K92.1	somatic
icd4	K92.1	prs
icd4	K92.1	text
icd4	K92.2	labs
icd4	K92.2	somatic
icd4	K92.2	prs
icd4	K92.2	text
icd4	T81.4	labs
icd4	T81.4	somatic
icd4	T81.4	prs
icd4	T81.4	text
icd4	R97.0	labs
icd4	R97.0	somatic
icd4	R97.0	prs
icd4	R97.0	text
icd4	R97.1	labs
icd4	R97.1	somatic
icd4	R97.1	prs
icd4	R97.1	text
icd4	R97.2	labs
icd4	R97.2	somatic
icd4	R97.2	prs
icd4	R97.2	text
icd4	R97.8	labs
icd4	R97.8	somatic
icd4	R97.8	prs
icd4	R97.8	text
icd4	R79.0	labs
icd4	R79.0	somatic
icd4	R79.0	prs
icd4	R79.0	text
icd4	R79.1	labs
icd4	R79.1	somatic
icd4	R79.1	prs
icd4	R79.1	text
icd4	R79.8	labs
icd4	R79.8	somatic
icd4	R79.8	prs
icd4	R79.8	text
icd4	R82.7	labs
icd4	R82.7	somatic
icd4	R82.7	prs
icd4	R82.7	text
icd4	R82.8	labs
icd4	R82.8	somatic
icd4	R82.8	prs
icd4	R82.8	text
icd4	R71.8	labs
icd4	R71.8	somatic
icd4	R71.8	prs
icd4	R71.8	text
icd4	R73.0	labs
icd4	R73.0	somatic
icd4	R73.0	prs
icd4	R73.0	text
icd4	R73.9	labs
icd4	R73.9	somatic
icd4	R73.9	prs
icd4	R73.9	text
icd4	R74.0	labs
icd4	R74.0	somatic
icd4	R74.0	prs
icd4	R74.0	text
icd4	R74.8	labs
icd4	R74.8	somatic
icd4	R74.8	prs
icd4	R74.8	text
phecode	427.2	labs
phecode	427.2	somatic
phecode	427.2	prs
phecode	427.2	text
phecode	428	labs
phecode	428	somatic
phecode	428	prs
phecode	428	text
phecode	411.4	labs
phecode	411.4	somatic
phecode	411.4	prs
phecode	411.4	text
phecode	433.21	labs
phecode	433.21	somatic
phecode	433.21	prs
phecode	433.21	text
phecode	458	labs
phecode	458	somatic
phecode	458	prs
phecode	458	text
phecode	785.5	labs
phecode	785.5	somatic
phecode	785.5	prs
phecode	785.5	text
phecode	480	labs
phecode	480	somatic
phecode	480	prs
phecode	480	text
phecode	518.4	labs
phecode	518.4	somatic
phecode	518.4	prs
phecode	518.4	text
phecode	507	labs
phecode	507	somatic
phecode	507	prs
phecode	507	text
phecode	512	labs
phecode	512	somatic
phecode	512	prs
phecode	512	text
phecode	511.8	labs
phecode	511.8	somatic
phecode	511.8	prs
phecode	511.8	text
phecode	585	labs
phecode	585	somatic
phecode	585	prs
phecode	585	text
phecode	584	labs
phecode	584	somatic
phecode	584	prs
phecode	584	text
phecode	591	labs
phecode	591	somatic
phecode	591	prs
phecode	591	text
phecode	599	labs
phecode	599	somatic
phecode	599	prs
phecode	599	text
phecode	571.2	labs
phecode	571.2	somatic
phecode	571.2	prs
phecode	571.2	text
phecode	570	labs
phecode	570	somatic
phecode	570	prs
phecode	570	text
phecode	572.2	labs
phecode	572.2	somatic
phecode	572.2	prs
phecode	572.2	text
phecode	284.1	labs
phecode	284.1	somatic
phecode	284.1	prs
phecode	284.1	text
phecode	285.1	labs
phecode	285.1	somatic
phecode	285.1	prs
phecode	285.1	text
phecode	287.1	labs
phecode	287.1	somatic
phecode	287.1	prs
phecode	287.1	text
phecode	287.3	labs
phecode	287.3	somatic
phecode	287.3	prs
phecode	287.3	text
phecode	288	labs
phecode	288	somatic
phecode	288	prs
phecode	288	text
phecode	038	labs
phecode	038	somatic
phecode	038	prs
phecode	038	text
phecode	995.91	labs
phecode	995.91	somatic
phecode	995.91	prs
phecode	995.91	text
phecode	112	labs
phecode	112	somatic
phecode	112	prs
phecode	112	text
phecode	041	labs
phecode	041	somatic
phecode	041	prs
phecode	041	text
phecode	348	labs
phecode	348	somatic
phecode	348	prs
phecode	348	text
phecode	780.01	labs
phecode	780.01	somatic
phecode	780.01	prs
phecode	780.01	text
phecode	338	labs
phecode	338	somatic
phecode	338	prs
phecode	338	text
phecode	276.5	labs
phecode	276.5	somatic
phecode	276.5	prs
phecode	276.5	text
phecode	276.1	labs
phecode	276.1	somatic
phecode	276.1	prs
phecode	276.1	text
phecode	275.4	labs
phecode	275.4	somatic
phecode	275.4	prs
phecode	275.4	text
phecode	251.2	labs
phecode	251.2	somatic
phecode	251.2	prs
phecode	251.2	text
phecode	250.2	labs
phecode	250.2	somatic
phecode	250.2	prs
phecode	250.2	text
phecode	531	labs
phecode	531	somatic
phecode	531	prs
phecode	531	text
phecode	560	labs
phecode	560	somatic
phecode	560	prs
phecode	560	text
phecode	567	labs
phecode	567	somatic
phecode	567	prs
phecode	567	text
phecode	578	labs
phecode	578	somatic
phecode	578	prs
phecode	578	text
phecode	997.4	labs
phecode	997.4	somatic
phecode	997.4	prs
phecode	997.4	text
phecode	564	labs
phecode	564	somatic
phecode	564	prs
phecode	564	text
phecode	780.79	labs
phecode	780.79	somatic
phecode	780.79	prs
phecode	780.79	text
phecode	780.6	labs
phecode	780.6	somatic
phecode	780.6	prs
phecode	780.6	text
phecode	783.21	labs
phecode	783.21	somatic
phecode	783.21	prs
phecode	783.21	text
phecode	260	labs
phecode	260	somatic
phecode	260	prs
phecode	260	text
phecode	728	labs
phecode	728	somatic
phecode	728	prs
phecode	728	text
phecode	729.1	labs
phecode	729.1	somatic
phecode	729.1	prs
phecode	729.1	text
phecode	58	labs
phecode	58	somatic
phecode	58	prs
phecode	58	text
phecode	317	labs
phecode	317	somatic
phecode	317	prs
phecode	317	text
phecode	296.2	labs
phecode	296.2	somatic
phecode	296.2	prs
phecode	296.2	text
phecode	300	labs
phecode	300	somatic
phecode	300	prs
phecode	300	text
phecode	401.1	labs
phecode	401.1	somatic
phecode	401.1	prs
phecode	401.1	text
phecode	272.1	labs
phecode	272.1	somatic
phecode	272.1	prs
phecode	272.1	text
phecode	600	labs
phecode	600	somatic
phecode	600	prs
phecode	600	text
phecode	733	labs
phecode	733	somatic
phecode	733	prs
phecode	733	text
phecode	496	labs
phecode	496	somatic
phecode	496	prs
phecode	496	text
phecode	278.1	labs
phecode	278.1	somatic
phecode	278.1	prs
phecode	278.1	text
phecode	411.8	labs
phecode	411.8	somatic
phecode	411.8	prs
phecode	411.8	text
phecode	268	labs
phecode	268	somatic
phecode	268	prs
phecode	268	text
phecode	530.1	labs
phecode	530.1	somatic
phecode	530.1	prs
phecode	530.1	text
phecode	495	labs
phecode	495	somatic
phecode	495	prs
phecode	495	text
phecode	443.9	labs
phecode	443.9	somatic
phecode	443.9	prs
phecode	443.9	text
phecode	274.1	labs
phecode	274.1	somatic
phecode	274.1	prs
phecode	274.1	text
phecode	280.1	labs
phecode	280.1	somatic
phecode	280.1	prs
phecode	280.1	text
phecode	592	labs
phecode	592	somatic
phecode	592	prs
phecode	592	text
phecode	574	labs
phecode	574	somatic
phecode	574	prs
phecode	574	text
phecode	327	labs
phecode	327	somatic
phecode	327	prs
phecode	327	text
phecode	427.89	labs
phecode	427.89	somatic
phecode	427.89	prs
phecode	427.89	text
phecode	715.1	labs
phecode	715.1	somatic
phecode	715.1	prs
phecode	715.1	text
phecode	240	labs
phecode	240	somatic
phecode	240	prs
phecode	240	text
phecode	339.1	labs
phecode	339.1	somatic
phecode	339.1	prs
phecode	339.1	text
phecode	535	labs
phecode	535	somatic
phecode	535	prs
phecode	535	text
phecode	560.2	labs
phecode	560.2	somatic
phecode	560.2	prs
phecode	560.2	text
phecode	790.93	labs
phecode	790.93	somatic
phecode	790.93	prs
phecode	790.93	text
phecode	790.94	labs
phecode	790.94	somatic
phecode	790.94	prs
phecode	790.94	text
phecode	790.6	labs
phecode	790.6	somatic
phecode	790.6	prs
phecode	790.6	text
phecode	791	labs
phecode	791	somatic
phecode	791	prs
phecode	791	text
phecode	790.21	labs
phecode	790.21	somatic
phecode	790.21	prs
phecode	790.21	text
phecode	790.29	labs
phecode	790.29	somatic
phecode	790.29	prs
phecode	790.29	text
phecode	790.4	labs
phecode	790.4	somatic
phecode	790.4	prs
phecode	790.4	text
phecode	790.5	labs
phecode	790.5	somatic
phecode	790.5	prs
phecode	790.5	text
phecode	289.9	labs
phecode	289.9	somatic
phecode	289.9	prs
phecode	289.9	text
phecode	486	labs
phecode	486	somatic
phecode	486	prs
phecode	486	text
phecode	518.81	labs
phecode	518.81	somatic
phecode	518.81	prs
phecode	518.81	text
death_met	death	labs
death_met	death	somatic
death_met	death	prs
death_met	death	text
death_met	adrenalM	labs
death_met	adrenalM	somatic
death_met	adrenalM	prs
death_met	adrenalM	text
death_met	boneM	labs
death_met	boneM	somatic
death_met	boneM	prs
death_met	boneM	text
death_met	brainM	labs
death_met	brainM	somatic
death_met	brainM	prs
death_met	brainM	text
death_met	liverM	labs
death_met	liverM	somatic
death_met	liverM	prs
death_met	liverM	text
death_met	lungM	labs
death_met	lungM	somatic
death_met	lungM	prs
death_met	lungM	text
death_met	nodeM	labs
death_met	nodeM	somatic
death_met	nodeM	prs
death_met	nodeM	text
death_met	peritonealM	labs
death_met	peritonealM	somatic
death_met	peritonealM	prs
death_met	peritonealM	text
